,geoid,year_x,NAME_x,B01001_001E_x,B19013_001E_x,B25077_001E_x,B03002_003E_x,B03002_004E_x,B02001_004E_x,B03002_006E_x,B03002_007E_x,B03002_008E_x,B03002_009E_x,B03002_012E_x,B15002_032E_x,B15002_015E_x,state_x,county_x,tract_x,25_and_bachelors_x,percentage_of_bachelors_x,year_y,NAME_y,B01001_001E_y,B19013_001E_y,B25077_001E_y,B03002_003E_y,B03002_004E_y,B02001_004E_y,B03002_006E_y,B03002_007E_y,B03002_008E_y,B03002_009E_y,B03002_012E_y,B15002_032E_y,B15002_015E_y,state_y,county_y,tract_y,25_and_bachelors_y,percentage_of_bachelors_y,ed_chng,home_pct_change,has>500_start,has>500_end,median40start,median40income,ed_chng_upper_third,median_home_higher,median_home_topthird,eligible,gentrified
1308,36005011502,2018,"Census Tract 115.02, Bronx County, New York",4437.0,23345.0,466000.0,32.0,1627.0,0.0,9.0,0.0,33.0,0.0,2736.0,207.0,62.0,36,5,11502,269.0,0.060626549470362855,2009,"Census Tract 115.02, Bronx County, New York",4523.0,22660.0,297400.0,0.0,980.0,21.0,15.0,0.0,0.0,0.0,3528.0,74.0,77.0,36,5,11502,151.0,0.03338492151227062,0.027241627958092235,0.2533090128755365,True,True,True,True,False,True,True,True,False
1314,36005024300,2018,"Census Tract 243, Bronx County, New York",5630.0,23873.0,406700.0,55.0,1560.0,52.0,57.0,0.0,23.0,13.0,3922.0,102.0,88.0,36,5,24300,190.0,0.03374777975133215,2009,"Census Tract 243, Bronx County, New York",5760.0,25976.0,373100.0,60.0,1855.0,0.0,0.0,0.0,156.0,25.0,3664.0,203.0,78.0,36,5,24300,281.0,0.04878472222222222,-0.015036942470890075,-0.07333907056798623,True,True,True,True,False,False,True,True,False
1317,36005005902,2018,"Census Tract 59.02, Bronx County, New York",2532.0,29800.0,235000.0,140.0,595.0,0.0,39.0,0.0,81.0,60.0,1617.0,159.0,129.0,36,5,5902,288.0,0.11374407582938388,2009,"Census Tract 59.02, Bronx County, New York",2231.0,34510.0,162500.0,91.0,733.0,28.0,0.0,0.0,0.0,0.0,1379.0,143.0,127.0,36,5,5902,270.0,0.12102196324518154,-0.007277887415797657,0.19095744680851065,True,True,True,True,False,True,True,True,False
1327,36005025700,2018,"Census Tract 257, Bronx County, New York",1969.0,42679.0,569400.0,36.0,267.0,14.0,6.0,0.0,26.0,7.0,1627.0,111.0,79.0,36,5,25700,190.0,0.09649568308786186,2009,"Census Tract 257, Bronx County, New York",1548.0,40750.0,173000.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,1108.0,117.0,28.0,36,5,25700,145.0,0.09366925064599484,0.002826432441867019,0.6445205479452055,True,True,True,True,False,True,True,True,False
1328,36005027700,2018,"Census Tract 277, Bronx County, New York",4883.0,28529.0,352200.0,470.0,461.0,138.0,149.0,0.0,60.0,43.0,3619.0,223.0,131.0,36,5,27700,354.0,0.07249641613762031,2009,"Census Tract 277, Bronx County, New York",5855.0,35633.0,344700.0,571.0,688.0,0.0,62.0,10.0,101.0,10.0,4413.0,382.0,101.0,36,5,27700,483.0,0.0824935952177626,-0.00999717908014229,-0.14508517887563885,True,True,True,True,False,False,False,True,False
1329,36005028500,2018,"Census Tract 285, Bronx County, New York",3527.0,57572.0,230300.0,1705.0,107.0,13.0,461.0,0.0,14.0,40.0,1200.0,395.0,468.0,36,5,28500,863.0,0.24468386730932803,2009,"Census Tract 285, Bronx County, New York",3386.0,53420.0,379500.0,2082.0,160.0,0.0,176.0,0.0,0.0,18.0,950.0,286.0,293.0,36,5,28500,579.0,0.17099822799763734,0.0736856393116907,-0.9279852366478506,True,True,True,True,True,False,False,True,False
1332,36005028900,2018,"Census Tract 289, Bronx County, New York",4773.0,48701.0,263500.0,783.0,180.0,0.0,155.0,0.0,192.0,59.0,3404.0,395.0,247.0,36,5,28900,642.0,0.1345065996228787,2009,"Census Tract 289, Bronx County, New York",4435.0,43289.0,17200.0,1277.0,194.0,13.0,221.0,0.0,0.0,24.0,2706.0,217.0,358.0,36,5,28900,575.0,0.12965050732807215,0.004856092294806547,0.9236280834914611,True,True,True,True,False,True,True,True,False
1338,36005021200,2018,"Census Tract 212, Bronx County, New York",4960.0,56080.0,117600.0,54.0,2071.0,47.0,1014.0,0.0,12.0,87.0,1722.0,530.0,181.0,36,5,21200,711.0,0.14334677419354838,2009,"Census Tract 212, Bronx County, New York",5965.0,49731.0,124600.0,292.0,2311.0,0.0,1042.0,0.0,101.0,23.0,2196.0,306.0,394.0,36,5,21200,700.0,0.1173512154233026,0.025995558770245786,-0.23964285714285713,True,True,True,True,False,False,False,True,False
1339,36005021601,2018,"Census Tract 216.01, Bronx County, New York",4356.0,29990.0,462100.0,236.0,1059.0,48.0,137.0,0.0,106.0,85.0,2733.0,143.0,85.0,36,5,21601,228.0,0.05234159779614325,2009,"Census Tract 216.01, Bronx County, New York",4033.0,26754.0,139600.0,296.0,662.0,0.0,212.0,0.0,0.0,16.0,2847.0,95.0,53.0,36,5,21601,148.0,0.03669724770642202,0.015644350089721232,0.6465440380869941,True,True,True,True,False,True,True,True,False
1346,36005028100,2018,"Census Tract 281, Bronx County, New York",4236.0,66525.0,40000.0,1241.0,829.0,0.0,105.0,28.0,49.0,56.0,1928.0,211.0,361.0,36,5,28100,572.0,0.13503305004721436,2009,"Census Tract 281, Bronx County, New York",4069.0,50000.0,19500.0,1811.0,675.0,0.0,53.0,0.0,23.0,40.0,1467.0,359.0,238.0,36,5,28100,597.0,0.14671909560088472,-0.011686045553670366,0.429625,True,True,True,True,False,True,True,True,False
1351,36005038200,2018,"Census Tract 382, Bronx County, New York",2943.0,47331.0,367100.0,48.0,2117.0,0.0,66.0,0.0,7.0,5.0,700.0,129.0,81.0,36,5,38200,210.0,0.07135575942915393,2009,"Census Tract 382, Bronx County, New York",2752.0,50853.0,383900.0,217.0,2249.0,0.0,0.0,0.0,0.0,0.0,286.0,84.0,147.0,36,5,38200,231.0,0.08393895348837209,-0.012583194059218164,-0.22354399346227186,True,True,True,True,False,False,False,True,False
1354,36005000200,2018,"Census Tract 2, Bronx County, New York",4542.0,59914.0,388400.0,77.0,908.0,0.0,104.0,0.0,86.0,0.0,3367.0,217.0,281.0,36,5,200,498.0,0.1096433289299868,2009,"Census Tract 2, Bronx County, New York",4257.0,55797.0,380300.0,206.0,1024.0,38.0,0.0,0.0,19.0,7.0,3001.0,81.0,80.0,36,5,200,161.0,0.03782006107587503,0.07182326785411176,-0.14559989701338827,True,True,True,True,True,False,False,True,False
1356,36005004001,2018,"Census Tract 40.01, Bronx County, New York",1485.0,53846.0,436400.0,185.0,102.0,0.0,175.0,0.0,53.0,18.0,952.0,78.0,41.0,36,5,4001,119.0,0.08013468013468013,2009,"Census Tract 40.01, Bronx County, New York",1501.0,43976.0,332900.0,213.0,268.0,87.0,386.0,0.0,0.0,0.0,547.0,82.0,56.0,36,5,4001,138.0,0.09193870752831446,-0.011804027393634328,0.10748625114573786,True,True,True,True,False,True,True,True,False
1365,36005043600,2018,"Census Tract 436, Bronx County, New York",2042.0,67882.0,374400.0,120.0,1348.0,0.0,104.0,0.0,57.0,0.0,413.0,199.0,92.0,36,5,43600,291.0,0.1425073457394711,2009,"Census Tract 436, Bronx County, New York",2056.0,55063.0,352300.0,144.0,1466.0,0.0,0.0,0.0,67.0,0.0,379.0,87.0,178.0,36,5,43600,265.0,0.12889105058365757,0.01361629515581353,-0.1009375,True,True,True,True,False,False,False,True,False
1369,36005039200,2018,"Census Tract 392, Bronx County, New York",1655.0,44375.0,548200.0,30.0,1062.0,0.0,0.0,0.0,0.0,0.0,563.0,41.0,95.0,36,5,39200,136.0,0.08217522658610273,2009,"Census Tract 392, Bronx County, New York",1799.0,51667.0,390900.0,50.0,1292.0,0.0,0.0,0.0,62.0,0.0,395.0,95.0,102.0,36,5,39200,197.0,0.10950528071150639,-0.027330054125403666,0.16571871579715433,True,True,True,True,False,True,True,True,False
1375,36005042200,2018,"Census Tract 422, Bronx County, New York",3292.0,46641.0,405200.0,83.0,2685.0,15.0,30.0,0.0,93.0,49.0,352.0,235.0,35.0,36,5,42200,270.0,0.08201701093560146,2009,"Census Tract 422, Bronx County, New York",3280.0,48547.0,368800.0,156.0,2180.0,0.0,0.0,0.0,137.0,9.0,798.0,175.0,100.0,36,5,42200,275.0,0.08384146341463415,-0.0018244524790326927,-0.06489634748272458,True,True,True,True,False,False,True,True,False
1376,36005043000,2018,"Census Tract 430, Bronx County, New York",3551.0,63214.0,413500.0,53.0,2463.0,10.0,194.0,0.0,223.0,149.0,459.0,189.0,220.0,36,5,43000,409.0,0.11517882286679809,2009,"Census Tract 430, Bronx County, New York",3197.0,53382.0,376100.0,210.0,2131.0,67.0,143.0,0.0,195.0,20.0,431.0,164.0,100.0,36,5,43000,264.0,0.08257741632780732,0.03260140653899077,-0.06417654171704958,True,True,True,True,False,False,True,True,False
1379,36005046201,2018,"Census Tract 462.01, Bronx County, New York",28272.0,50179.0,24600.0,2534.0,16279.0,59.0,848.0,0.0,80.0,375.0,8156.0,2917.0,1279.0,36,5,46201,4196.0,0.14841539332201473,2009,"Census Tract 462.01, Bronx County, New York",24462.0,44967.0,62000.0,3001.0,14411.0,19.0,171.0,0.0,141.0,332.0,6406.0,1915.0,770.0,36,5,46201,2685.0,0.10976207996075546,0.03865331336125927,-1.948780487804878,True,True,True,True,True,False,False,True,False
1380,36005046202,2018,"Census Tract 462.02, Bronx County, New York",9915.0,50375.0,348200.0,119.0,6066.0,379.0,104.0,0.0,138.0,82.0,3284.0,669.0,302.0,36,5,46202,971.0,0.09793242561775088,2009,"Census Tract 462.02, Bronx County, New York",7734.0,47450.0,365500.0,231.0,4424.0,167.0,115.0,0.0,118.0,138.0,2633.0,435.0,219.0,36,5,46202,654.0,0.08456167571761056,0.013370749900140325,-0.22813038483630096,True,True,True,True,False,False,False,True,False
1388,36005007400,2018,"Census Tract 74, Bronx County, New York",3314.0,38490.0,406400.0,69.0,940.0,0.0,0.0,0.0,22.0,65.0,2218.0,145.0,156.0,36,5,7400,301.0,0.0908267954133977,2009,"Census Tract 74, Bronx County, New York",3613.0,47813.0,336200.0,41.0,1009.0,0.0,222.0,0.0,51.0,39.0,2251.0,256.0,118.0,36,5,7400,374.0,0.10351508441738168,-0.012688289003983971,0.0321013779527559,True,True,True,True,False,True,True,True,False
1389,36005007500,2018,"Census Tract 75, Bronx County, New York",6112.0,30577.0,334600.0,44.0,2045.0,142.0,40.0,0.0,0.0,12.0,3892.0,232.0,107.0,36,5,7500,339.0,0.05546465968586387,2009,"Census Tract 75, Bronx County, New York",4248.0,26483.0,245100.0,10.0,1089.0,0.0,0.0,0.0,70.0,24.0,3055.0,102.0,66.0,36,5,7500,168.0,0.03954802259887006,0.015916637086993812,0.1429557680812911,True,True,True,True,False,True,True,True,False
1392,36005012701,2018,"Census Tract 127.01, Bronx County, New York",1832.0,21322.0,339000.0,49.0,277.0,23.0,65.0,0.0,0.0,0.0,1418.0,83.0,43.0,36,5,12701,126.0,0.06877729257641921,2009,"Census Tract 127.01, Bronx County, New York",2419.0,15720.0,207500.0,231.0,379.0,0.0,40.0,0.0,0.0,0.0,1769.0,59.0,61.0,36,5,12701,120.0,0.049607275733774284,0.019170016842644924,0.283849557522124,True,True,True,True,False,True,True,True,False
1393,36005013500,2018,"Census Tract 135, Bronx County, New York",3541.0,22321.0,261000.0,0.0,1283.0,12.0,0.0,0.0,0.0,78.0,2180.0,78.0,17.0,36,5,13500,95.0,0.02682857949731714,2009,"Census Tract 135, Bronx County, New York",3251.0,18000.0,295100.0,87.0,1771.0,64.0,0.0,0.0,17.0,14.0,1319.0,62.0,29.0,36,5,13500,91.0,0.02799138726545678,-0.0011628077681396405,-0.3228620689655172,True,True,True,True,False,False,False,True,False
1397,36005019500,2018,"Census Tract 195, Bronx County, New York",7418.0,27281.0,198500.0,106.0,2251.0,5.0,0.0,0.0,42.0,319.0,4695.0,415.0,205.0,36,5,19500,620.0,0.08358047991372337,2009,"Census Tract 195, Bronx County, New York",6354.0,30744.0,228800.0,328.0,2029.0,0.0,2.0,0.0,26.0,114.0,3855.0,231.0,87.0,36,5,19500,318.0,0.05004721435316336,0.033533265560560015,-0.3485944584382872,True,True,True,True,False,False,False,True,False
1398,36005022902,2018,"Census Tract 229.02, Bronx County, New York",3578.0,35563.0,350000.0,38.0,776.0,0.0,20.0,0.0,15.0,107.0,2622.0,132.0,96.0,36,5,22902,228.0,0.06372275013974288,2009,"Census Tract 229.02, Bronx County, New York",3061.0,22791.0,386700.0,0.0,785.0,11.0,0.0,0.0,0.0,0.0,2276.0,56.0,99.0,36,5,22902,155.0,0.050637046716759226,0.013085703422983652,-0.29268285714285713,True,True,True,True,False,False,False,True,False
1401,36005026900,2018,"Census Tract 269, Bronx County, New York",3364.0,37625.0,200900.0,28.0,535.0,41.0,149.0,0.0,12.0,68.0,2572.0,294.0,74.0,36,5,26900,368.0,0.10939357907253269,2009,"Census Tract 269, Bronx County, New York",3701.0,33494.0,139200.0,101.0,849.0,0.0,0.0,0.0,17.0,132.0,2602.0,215.0,172.0,36,5,26900,387.0,0.10456633342339908,0.004827245649133616,0.18932802389248382,True,True,True,True,False,True,True,True,False
1402,36005027300,2018,"Census Tract 273, Bronx County, New York",7895.0,36902.0,528300.0,238.0,1628.0,23.0,135.0,0.0,0.0,158.0,5736.0,428.0,283.0,36,5,27300,711.0,0.09005699810006333,2009,"Census Tract 273, Bronx County, New York",7438.0,38763.0,148900.0,700.0,1062.0,57.0,135.0,0.0,0.0,60.0,5481.0,328.0,192.0,36,5,27300,520.0,0.06991126646948104,0.020145731630582295,0.6702385008517887,True,True,True,True,False,True,True,True,False
1409,36005032400,2018,"Census Tract 324, Bronx County, New York",3696.0,18535.0,573300.0,344.0,769.0,0.0,118.0,0.0,167.0,13.0,2285.0,135.0,92.0,36,5,32400,227.0,0.06141774891774892,2009,"Census Tract 324, Bronx County, New York",2978.0,26193.0,389000.0,561.0,743.0,0.0,129.0,0.0,35.0,18.0,1492.0,105.0,125.0,36,5,32400,230.0,0.07723304231027535,-0.01581529339252643,0.20612244897959184,True,True,True,True,False,True,True,True,False
1411,36005036300,2018,"Census Tract 363, Bronx County, New York",7735.0,19675.0,443400.0,190.0,1637.0,52.0,0.0,69.0,0.0,69.0,5770.0,147.0,277.0,36,5,36300,424.0,0.054815772462831286,2009,"Census Tract 363, Bronx County, New York",6903.0,19368.0,342300.0,137.0,2164.0,14.0,159.0,0.0,112.0,68.0,4263.0,101.0,213.0,36,5,36300,314.0,0.04548746921628278,0.009328303246548507,0.09677266576454668,True,True,True,True,False,True,True,True,False
1412,36005037900,2018,"Census Tract 379, Bronx County, New York",5268.0,23506.0,280300.0,23.0,2439.0,14.0,121.0,0.0,101.0,13.0,2571.0,113.0,102.0,36,5,37900,215.0,0.04081245254365983,2009,"Census Tract 379, Bronx County, New York",6389.0,20385.0,355600.0,0.0,3220.0,60.0,0.0,0.0,0.0,7.0,3162.0,102.0,74.0,36,5,37900,176.0,0.027547347002660823,0.013265105540999009,-0.48430966821262933,True,True,True,True,False,False,False,True,False
1414,36005037300,2018,"Census Tract 373, Bronx County, New York",5908.0,29120.0,337800.0,40.0,2195.0,72.0,3.0,0.0,9.0,10.0,3650.0,145.0,120.0,36,5,37300,265.0,0.044854434664861206,2009,"Census Tract 373, Bronx County, New York",4912.0,25477.0,281300.0,202.0,1416.0,35.0,0.0,0.0,35.0,14.0,3245.0,46.0,63.0,36,5,37300,109.0,0.022190553745928338,0.022663880918932868,0.02569271758436945,True,True,True,True,False,True,True,True,False
1416,36005038700,2018,"Census Tract 387, Bronx County, New York",3622.0,31788.0,327300.0,602.0,644.0,0.0,20.0,0.0,13.0,29.0,2314.0,101.0,79.0,36,5,38700,180.0,0.04969630038652678,2009,"Census Tract 387, Bronx County, New York",3636.0,25929.0,382300.0,516.0,569.0,0.0,34.0,0.0,0.0,37.0,2480.0,51.0,75.0,36,5,38700,126.0,0.034653465346534656,0.015042835039992125,-0.36660861594867095,True,True,True,True,False,False,False,True,False
1417,36005039600,2018,"Census Tract 396, Bronx County, New York",4741.0,44145.0,410200.0,19.0,3711.0,0.0,18.0,0.0,55.0,78.0,860.0,208.0,153.0,36,5,39600,361.0,0.07614427336005063,2009,"Census Tract 396, Bronx County, New York",4157.0,46875.0,372400.0,0.0,3509.0,0.0,68.0,0.0,84.0,169.0,327.0,213.0,190.0,36,5,39600,403.0,0.0969449121962954,-0.020800638836244778,-0.062184300341296926,True,True,True,True,False,False,True,True,False
1422,36005042901,2018,"Census Tract 429.01, Bronx County, New York",4046.0,36250.0,435700.0,504.0,206.0,0.0,998.0,0.0,33.0,34.0,2271.0,181.0,178.0,36,5,42901,359.0,0.08872960949085516,2009,"Census Tract 429.01, Bronx County, New York",3050.0,27237.0,333300.0,579.0,419.0,14.0,187.0,0.0,0.0,70.0,1795.0,126.0,54.0,36,5,42901,180.0,0.05901639344262295,0.02971321604823221,0.10497819600642644,True,True,True,True,False,True,True,True,False
1423,36005044200,2018,"Census Tract 442, Bronx County, New York",3760.0,51389.0,396600.0,45.0,2619.0,0.0,0.0,0.0,0.0,10.0,1086.0,386.0,84.0,36,5,44200,470.0,0.125,2009,"Census Tract 442, Bronx County, New York",3688.0,42000.0,356500.0,258.0,2668.0,0.0,56.0,0.0,153.0,0.0,553.0,195.0,171.0,36,5,44200,366.0,0.0992407809110629,0.025759219088937094,-0.05170196671709531,True,True,True,True,False,False,True,True,False
1432,36005008500,2018,"Census Tract 85, Bronx County, New York",5972.0,30158.0,306900.0,56.0,1577.0,49.0,8.0,0.0,34.0,29.0,4268.0,322.0,80.0,36,5,8500,402.0,0.06731413261888815,2009,"Census Tract 85, Bronx County, New York",5296.0,25115.0,348700.0,89.0,1147.0,0.0,16.0,0.0,0.0,29.0,4015.0,184.0,99.0,36,5,8500,283.0,0.05343655589123867,0.013877576727649478,-0.3293548387096774,True,True,True,True,False,False,False,True,False
1433,36005013100,2018,"Census Tract 131, Bronx County, New York",5076.0,31250.0,425700.0,87.0,1697.0,13.0,8.0,0.0,18.0,29.0,3237.0,201.0,151.0,36,5,13100,352.0,0.06934594168636722,2009,"Census Tract 131, Bronx County, New York",4425.0,21394.0,407800.0,14.0,1678.0,10.0,31.0,0.0,6.0,81.0,2605.0,69.0,66.0,36,5,13100,135.0,0.030508474576271188,0.03883746711009603,-0.12080338266384778,True,True,True,True,True,False,False,True,False
1438,36005021602,2018,"Census Tract 216.02, Bronx County, New York",5635.0,49750.0,132100.0,68.0,1958.0,56.0,1096.0,0.0,0.0,250.0,2207.0,651.0,217.0,36,5,21602,868.0,0.15403726708074533,2009,"Census Tract 216.02, Bronx County, New York",5574.0,44036.0,118400.0,112.0,2624.0,8.0,859.0,0.0,91.0,59.0,1821.0,418.0,334.0,36,5,21602,752.0,0.13491209185504127,0.01912517522570406,-0.04866010598031794,True,True,True,True,False,False,True,True,False
1440,36005037200,2018,"Census Tract 372, Bronx County, New York",2279.0,44500.0,338000.0,25.0,1216.0,0.0,50.0,0.0,76.0,57.0,855.0,147.0,89.0,36,5,37200,236.0,0.10355419043440105,2009,"Census Tract 372, Bronx County, New York",2118.0,45000.0,392700.0,30.0,1197.0,0.0,227.0,40.0,0.0,0.0,624.0,150.0,97.0,36,5,37200,247.0,0.1166194523135033,-0.013065261879102258,-0.35934615384615387,True,True,True,True,False,False,False,True,False
1444,36005046000,2018,"Census Tract 460, Bronx County, New York",3190.0,30938.0,461800.0,85.0,2033.0,18.0,28.0,0.0,0.0,29.0,1010.0,75.0,78.0,36,5,46000,153.0,0.04796238244514107,2009,"Census Tract 460, Bronx County, New York",3165.0,30213.0,374100.0,55.0,2333.0,0.0,0.0,0.0,0.0,0.0,777.0,179.0,47.0,36,5,46000,226.0,0.07140600315955767,-0.0234436207144166,0.05219359029883066,True,True,True,True,False,True,True,True,False
1447,36005026601,2018,"Census Tract 266.01, Bronx County, New York",3352.0,53000.0,476200.0,1133.0,128.0,0.0,211.0,0.0,15.0,31.0,1834.0,223.0,124.0,36,5,26601,347.0,0.10352028639618138,2009,"Census Tract 266.01, Bronx County, New York",3263.0,51994.0,375600.0,1502.0,147.0,0.0,162.0,0.0,95.0,31.0,1326.0,160.0,207.0,36,5,26601,367.0,0.11247318418633159,-0.00895289779015021,0.0771692566148677,True,True,True,True,False,True,True,True,False
1454,36005038100,2018,"Census Tract 381, Bronx County, New York",6909.0,35463.0,389700.0,46.0,1463.0,0.0,0.0,0.0,130.0,202.0,5068.0,161.0,49.0,36,5,38100,210.0,0.030395136778115502,2009,"Census Tract 381, Bronx County, New York",6216.0,25942.0,378800.0,63.0,1341.0,14.0,141.0,0.0,50.0,7.0,4614.0,208.0,220.0,36,5,38100,428.0,0.06885456885456885,-0.038459432076453345,-0.13727482678983835,True,True,True,True,False,False,False,True,False
1455,36005038800,2018,"Census Tract 388, Bronx County, New York",2780.0,59792.0,381900.0,27.0,1997.0,0.0,46.0,0.0,0.0,5.0,705.0,93.0,81.0,36,5,38800,174.0,0.06258992805755395,2009,"Census Tract 388, Bronx County, New York",2796.0,40776.0,389300.0,0.0,2421.0,27.0,0.0,0.0,0.0,0.0,348.0,217.0,117.0,36,5,38800,334.0,0.11945636623748211,-0.05686643817992816,-0.19267085624509034,True,True,True,True,False,False,False,True,False
1457,36005040900,2018,"Census Tract 409, Bronx County, New York",3164.0,49301.0,100500.0,514.0,1990.0,0.0,71.0,0.0,0.0,18.0,571.0,235.0,180.0,36,5,40900,415.0,0.13116308470290772,2009,"Census Tract 409, Bronx County, New York",3558.0,42865.0,30000.0,444.0,2532.0,0.0,64.0,0.0,84.0,29.0,405.0,215.0,260.0,36,5,40900,475.0,0.13350196739741427,-0.00233888269450655,0.6507462686567164,True,True,True,True,False,True,True,True,False
1458,36005042000,2018,"Census Tract 420, Bronx County, New York",3799.0,37545.0,392100.0,91.0,2219.0,71.0,149.0,27.0,0.0,0.0,1313.0,289.0,60.0,36,5,42000,349.0,0.09186628060015793,2009,"Census Tract 420, Bronx County, New York",3604.0,47833.0,396600.0,226.0,2102.0,6.0,153.0,0.0,0.0,0.0,1123.0,267.0,194.0,36,5,42000,461.0,0.1279134295227525,-0.03604714892259457,-0.18342769701606734,True,True,True,True,False,False,False,True,False
1459,36005042400,2018,"Census Tract 424, Bronx County, New York",2562.0,76400.0,390300.0,67.0,1919.0,7.0,72.0,0.0,0.0,8.0,489.0,189.0,141.0,36,5,42400,330.0,0.1288056206088993,2009,"Census Tract 424, Bronx County, New York",3075.0,47195.0,355600.0,86.0,2260.0,0.0,46.0,0.0,139.0,0.0,544.0,209.0,59.0,36,5,42400,268.0,0.08715447154471545,0.04165114906418385,-0.06598001537279016,True,True,True,True,True,False,True,True,False
1462,36005041100,2018,"Census Tract 411, Bronx County, New York",3766.0,39405.0,155500.0,345.0,728.0,16.0,184.0,0.0,0.0,26.0,2483.0,132.0,131.0,36,5,41100,263.0,0.06983536909187467,2009,"Census Tract 411, Bronx County, New York",2644.0,42500.0,153900.0,617.0,420.0,0.0,161.0,0.0,53.0,32.0,1361.0,211.0,179.0,36,5,41100,390.0,0.1475037821482602,-0.07766841305638554,-0.1579614147909968,True,True,True,True,False,False,False,True,False
1464,36005041900,2018,"Census Tract 419, Bronx County, New York",6822.0,32632.0,367400.0,1238.0,951.0,0.0,378.0,0.0,46.0,44.0,4165.0,412.0,473.0,36,5,41900,885.0,0.1297273526824978,2009,"Census Tract 419, Bronx County, New York",6432.0,35424.0,310000.0,942.0,951.0,0.0,788.0,0.0,50.0,233.0,3468.0,499.0,422.0,36,5,41900,921.0,0.14319029850746268,-0.013462945824964878,0.012792596624931955,True,True,True,True,False,True,True,True,False
